time_s,ecg
11.347,1.1641421613173286
11.348,1.1207872088403716
11.349,1.0793713599785482
11.35,1.0444538372219867
11.351,1.0184274265468551
11.352,1.0013088567930968
11.353,0.9928692372594293
11.354,0.9924833557678094
11.355,0.9971962839810999
11.356,1.0049378746628517
11.357,1.0146506501061905
11.358,1.0242711915589662
11.359,1.0316106427919356
11.36,1.0353825659452056
11.361,1.034892147782291
11.362,1.0289485653444297
11.363,1.017350069669243
11.364,1.0033246802697415
11.365,0.9911390840573067
11.366,0.9834436510001031
11.367,0.9807265490247596
11.368,0.9815986621285764
11.369,0.9834472888820986
11.37,0.9840767403941786
11.371,0.9830533329315102
11.372,0.9808976003192958
11.373,0.97844373154025
11.374,0.9765606067198217
11.375,0.9761884350011256
11.376,0.9780193321151732
11.377,0.9820871314757457
11.378,0.9871848389815895
11.379,0.9912604787487749
11.38,0.9924671769856274
11.381,0.9899717399528272
11.382,0.984688678956205
11.383,0.97890579603145
11.384,0.9751300356697004
11.385,0.9748881380470725
11.386,0.9790117481291477
11.387,0.9869941925739177
11.388,0.9970872940644185
11.389,1.007699031264144
11.39,1.017731838228987
11.391,1.0260685573742918
11.392,1.0315420821205172
11.393,1.0340311914055405
11.394,1.0344556144442076
11.395,1.0338874547847314
11.396,1.0332254915254295
11.397,1.0331110100598846
11.398,1.0337561666932995
11.399,1.0349511616179152
11.4,1.0363434307294845
11.401,1.0375498907468783
11.402,1.0383459159999961
11.403,1.0384023448419608
11.404,1.0367805432950572
11.405,1.0321029944912168
11.406,1.022636140009641
11.407,1.0069671926120378
11.408,0.9859076972367217
11.409,0.9630160490599488
11.41,0.9431922674682559
11.411,0.9308338704720237
11.412,0.9273404307275079
11.413,0.9306765810392148
11.414,0.9378273701006438
11.415,0.9461102419250558
11.416,0.9528044622112508
11.417,0.9562229774216662
11.418,0.955914847844368
11.419,0.9522092920766579
11.42,0.9463027989500193
11.421,0.9398225073773607
11.422,0.9343548443577558
11.423,0.9310660010968477
11.424,0.9308827179623547
11.425,0.9344362911044969
11.426,0.9419317448295835
11.427,0.9520903413918244
11.428,0.9621913576022981
11.429,0.9690718655051382
11.43,0.9712663737167535
11.431,0.9694956565329966
11.432,0.9647615156756086
11.433,0.9584011478066221
11.434,0.9525598316627668
11.435,0.9484608255531147
11.436,0.9449193870184971
11.437,0.940779896102192
11.438,0.936488612163561
11.439,0.932819468552634
11.44,0.9306743898369069
11.441,0.9314689906348951
11.442,0.9346881536623791
11.443,0.9365962963875848
11.444,0.9332955296524326
11.445,0.9228690396823276
11.446,0.9060406726234592
11.447,0.8867762442109652
11.448,0.8722606804241464
11.449,0.8736028901125714
11.45,0.9106798250343857
11.451,1.0134447408410763
11.452,1.2188845331387859
11.453,1.5662752851315087
11.454,2.0837274971670774
11.455,2.7795489645203197
11.456,3.6367838650823017
11.457,4.620963760752497
11.458,5.688329481609192
11.459,6.7838111790831945
11.46,7.848560621745969
11.461,8.824652549390924
11.462,9.666254715385605
11.463,10.342192467076007
11.464,10.835923675792998
11.465,11.153941908114284
11.466,11.321314722642066
11.467,11.37720217650816
11.468,11.369866881267146
11.469,11.35001689970211
11.47,11.362382198117466
11.471,11.442595807734918
11.472,11.620456450618077
11.473,11.92619690551969
11.474,12.40315707125267
11.475,13.112238389286851
11.476,14.129873145793788
11.477,15.535680137238277
11.478,17.39466097451639
11.479,19.731371846561853
11.48,22.492831599822868
11.481,25.557810148311738
11.482,28.75978290406852
11.483,31.895909345647993
11.484,34.768072335777305
11.485,37.239019755384355
11.486,39.2657983288924
11.487,40.87857309460778
11.488,42.15992044427913
11.489,43.23185631863487
11.49,44.21472608020695
11.491,45.195325147789774
11.492,46.219035367943846
11.493,47.29402204667639
11.494,48.38086069770036
11.495,49.38826005721954
11.496,50.22219308875182
11.497,50.831599079289724
11.498,51.21597583443377
11.499,51.41159712282504
11.5,51.474848954152584
11.501,51.469674432330876
11.502,51.45269687668983
11.503,51.46696087447768
11.504,51.54402478322262
11.505,51.70812974836062
11.506,51.9689904712317
11.507,52.320125892126974
11.508,52.75374525756349
11.509,53.267378635964405
11.51,53.856171086982265
11.511,54.50859059970087
11.512,55.219019089750105
11.513,55.99109226111846
11.514,56.825843757760154
11.515,57.71997228093972
11.516,58.66895655381819
11.517,59.66483500844848
11.518,60.685888790636106
11.519,61.6991520888135
11.52,62.68096225856783
11.521,63.61420505351598
11.522,64.48467571334032
11.523,65.2859615882931
11.524,66.01885627906732
11.525,66.68990200873873
11.526,67.29817852025927
11.527,67.83728784806203
11.528,68.30038363644144
11.529,68.68182417771345
11.53,68.98474245849553
11.531,69.21610145021067
11.532,69.38581343744609
11.533,69.50784776274386
11.534,69.59694788326516
11.535,69.665794178427
11.536,69.72249323209829
11.537,69.77316045239827
11.538,69.82255012813332
11.539,69.87097354615668
11.54,69.91571049374973
11.541,69.95420505322333
11.542,69.98518777322349
11.543,70.00723127053482
11.544,70.019538712875
11.545,70.02460249667982
11.546,70.02591846472386
11.547,70.02554042502788
11.548,70.0246730783968
11.549,70.02390206201973
11.55,70.02298197096134
11.551,70.02190692404851
11.552,70.02109358378279
11.553,70.02097798206073
11.554,70.02226750982841
11.555,70.02568020081614
11.556,70.03149291117847
11.557,70.03941864272367
11.558,70.04853994494839
11.559,70.05707177485904
11.56,70.06333082097765
11.561,70.06607469243058
11.562,70.0648370853926
11.563,70.06048191488446
11.564,70.05416551829933
11.565,70.04645834581498
11.566,70.03807022543897
11.567,70.03001240363479
11.568,70.02323604555706
11.569,70.01830308312802
11.57,70.01557253599087
11.571,70.01531558678775
11.572,70.01661161176544
11.573,70.01736496587121
11.574,70.0155580650269
11.575,70.01009301894874
11.576,70.0008938529924
11.577,69.98965934345418
11.578,69.97912451502468
11.579,69.97158820492615
11.58,69.96807638339034
11.581,69.96799898984699
11.582,69.96949668252854
11.583,69.97034026624775
11.584,69.96938256568461
11.585,69.96777513925826
11.586,69.96866990612972
11.587,69.9753234665909
11.588,69.98908714517619
11.589,70.00830367689264
11.59,70.02910821494065
11.591,70.04648214692533
11.592,70.05675125648084
11.593,70.05980344364173
11.594,70.05950198212572
11.595,70.06047122904017
11.596,70.06495159950046
11.597,70.07209577397843
11.598,70.07730333468606
11.599,70.06954091959543
11.6,70.02860232084714
11.601,69.92499597293606
11.602,69.72157993480886
11.603,69.37836021454437
11.604,68.86690118946093
11.605,68.17895679993292
11.606,67.33153742796496
11.607,66.35948455569012
11.608,65.30746413852467
11.609,64.23228055925551
11.61,63.19420485079549
11.611,62.25049346215058
11.612,61.443677987118946
11.613,60.799485777889814
11.614,60.329291960850185
11.615,60.02299679283994
11.616,59.85477994593473
11.617,59.7874549737135
11.618,59.77634892488648
11.619,59.77636596834279
11.62,59.748530090581646
11.621,59.65980942448821
11.622,59.47919329782166
11.623,59.17334304250159
11.624,58.69587991284389
11.625,57.984330446753496
11.626,56.96331760705947
11.627,55.55544381873034
11.628,53.69672279206691
11.629,51.36162134526877
11.63,48.60130424532514
11.631,45.53562172916631
11.632,42.33093748035648
11.633,39.191500959952926
11.634,36.3172007474884
11.635,33.84580003861715
11.636,31.819318218491848
11.637,30.20629630946413
11.638,28.923251983685525
11.639,27.847551536253867
11.64,26.858540323550102
11.641,25.869593973212744
11.642,24.83547170210473
11.643,23.748384478451662
11.644,22.64928559004424
11.645,21.631334366973462
11.646,20.78949400235568
11.647,20.1732452703806
11.648,19.780332115401603
11.649,19.572574208857493
11.65,19.49358188025815
11.651,19.48105035605496
11.652,19.479064553786245
11.653,19.444494962703057
11.654,19.346703918482184
11.655,19.163553672248756
11.656,18.88567024316227
11.657,18.518155621122688
11.658,18.068925182421186
11.659,17.541795439615356
11.66,16.942230052526675
11.661,16.282124259795317
11.662,15.567668127379964
11.663,14.79491400603639
11.664,13.962062510987266
11.665,13.072148907477713
11.666,12.129764761671867
11.667,11.142351512595239
11.668,10.131035500142136
11.669,9.128585473520985
11.67,8.158699755891044
11.671,7.23781402724384
11.672,6.378449639881131
11.673,5.585653157049487
11.674,4.857564711926232
11.675,4.187535822361222
11.676,3.5773146517810774
11.677,3.0341855963321667
11.678,2.5659012575746516
11.679,2.179552689130796
11.68,1.8757304696808434
11.681,1.655452330396979
11.682,1.5159575612525857
11.683,1.4439195448336668
11.684,1.41856689935154
11.685,1.415363813706701
11.686,1.412479250397119
11.687,1.3951999804357391
11.688,1.3605104045313499
11.689,1.3141387123656578
11.69,1.2644478556996281
11.691,1.2188905719673762
11.692,1.1823491516104812
11.693,1.15759148596519
11.694,1.1446650564061616
11.695,1.1399181947685868
11.696,1.138822143566868
11.697,1.1387757393886522
11.698,1.1396175520885592
11.699,1.1432715128552147
11.7,1.1523037057230237
11.701,1.1690401193763462
11.702,1.194609925855859
11.703,1.228945264563652
11.704,1.2716425368699407
11.705,1.3236659336027006
11.706,1.3876526358451993
11.707,1.4635680135722295
11.708,1.5484087555884471
11.709,1.6377895069662083
11.71,1.7249725747989286
11.711,1.8023024468879532
11.712,1.8630012594418948
11.713,1.9047150840370344
11.714,1.9301267586341662
11.715,1.9444174703382213
11.716,1.9524823171856367
11.717,1.957745051047813
11.718,1.9627329629968209
11.719,1.9698414601173941
11.72,1.981830479438317
11.721,2.0018438746903486
11.722,2.0344537120733754
11.723,2.085715151019154
11.724,2.1584406299026906
11.725,2.2499813087775924
11.726,2.354906193057948
11.727,2.4655496389256792
11.728,2.5713061223334712
11.729,2.6603995963235127
11.73,2.72646539257525
11.731,2.770585308710376
11.732,2.797841107504906
11.733,2.8138770357983662
11.734,2.8222412647767783
11.735,2.824644485876465
11.736,2.8212286827563875
11.737,2.810367447135914
11.738,2.791163186152397
11.739,2.7668753448409036
11.74,2.74394158043617
11.741,2.7286987576447954
11.742,2.724644215231821
11.743,2.732141079521689
11.744,2.7489728469376122
11.745,2.7730336199614074
11.746,2.803826747831263
11.747,2.8406571902035145
11.748,2.8842658116780377
11.749,2.937008892314376
11.75,2.9959280041023546
11.751,3.052810304793223
11.752,3.1008568894972925
11.753,3.1374446119383506
11.754,3.1628898615888
11.755,3.177660272969166
11.756,3.182202627021357
11.757,3.177619156151703
11.758,3.1654179603845742
11.759,3.1462109317493305
11.76,3.119863065097565
11.761,3.087497616570978
11.762,3.0527724320664062
11.763,3.02109842836705
11.764,2.996288166921171
11.765,2.9794934867329177
11.766,2.9702208297263373
11.767,2.9670837364276776
11.768,2.968097231738412
11.769,2.97035279149962
11.77,2.9717275240475445
11.771,2.9719861623169086
11.772,2.9717035326394434
11.773,2.971960492954836
11.774,2.9742037229491376
11.775,2.978993152945482
11.776,2.984665071440664
11.777,2.989525092877225
11.778,2.9930644311913097
11.779,2.995219257458354
11.78,2.9954576470737346
11.781,2.9938971880792025
11.782,2.9920467639147215
11.783,2.990888383945962
11.784,2.9907525919093723
11.785,2.991759005920981
11.786,2.9933030180496245
11.787,2.9943240252602554
11.788,2.9945118428986706
11.789,2.994261488138003
11.79,2.993959529347556
11.791,2.9939015788180297
11.792,2.994251065515801
11.793,2.995427463348745
11.794,2.998162450535455
11.795,3.0043214305910935
11.796,3.0168761051418485
11.797,3.0379447646738886
11.798,3.067139852519691
11.799,3.100573898670794
11.8,3.13277303042777
11.801,3.157283902102962
11.802,3.1705594037328906
11.803,3.174475764969514
11.804,3.1734185463176203
11.805,3.1722696402603336
11.806,3.176543605019257
11.807,3.1904790495574527
11.808,3.213710525084386
11.809,3.2424235296702575
11.81,3.2710316274070763
11.811,3.2922060730471627
11.812,3.3004979027566397
11.813,3.2975070282838765
11.814,3.289657301941808
11.815,3.283677030234732
11.816,3.2843309322308962
11.817,3.2932639924670837
11.818,3.3082300500856836
11.819,3.325509264485674
11.82,3.341575393172543
11.821,3.35466965702164
11.822,3.3657977533026457
11.823,3.3755686813800665
11.824,3.384043646986353
11.825,3.390210377855863
11.826,3.3927043897390154
11.827,3.3927130073105682
11.828,3.393977923466136
11.829,3.399669979492522
11.83,3.408461619323337
11.831,3.4110598782640387
11.832,3.39427426222201
11.833,3.351797617943828
11.834,3.288560077700247
11.835,3.218544375022812
11.836,3.158805884835079
11.837,3.1219280791561195
11.838,3.1084982689619447
11.839,3.1113764378500828
11.84,3.122186305576682
11.841,3.1344521456317693
11.842,3.1445319811459465
11.843,3.150763226428668
11.844,3.153487734737267
11.845,3.154324985847075
11.846,3.1548143066725416
11.847,3.155333629953965
11.848,3.1546426386465796
11.849,3.150556715855183
11.85,3.1412027391985404
11.851,3.1247487114470855
11.852,3.100107471221462
11.853,3.0674675994346767
11.854,3.0277156884887226
11.855,2.9803737944472033
11.856,2.9226396758391644
11.857,2.854015181050755
11.858,2.7769024234264537
11.859,2.6954824801937693
11.86,2.6158815863032823
11.861,2.5448101234604352
11.862,2.4878498805574853
11.863,2.4469770658001706
11.864,2.420693272543083
11.865,2.4058390954224698
11.866,2.3996405917722208
11.867,2.3997832567527246
11.868,2.4014849159906224
11.869,2.398761279301325
11.87,2.387838177462382
11.871,2.36692062824209
11.872,2.3348041926686083
11.873,2.289570053284721
11.874,2.228943487205893
11.875,2.153308038872786
11.876,2.066226965083261
11.877,1.9728915977575046
11.878,1.8811172408730716
11.879,1.8023727056543328
11.88,1.7446222936687468
11.881,1.7071646771068774
11.882,1.684422307799544
11.883,1.6710200942531486
11.884,1.663507679719319
11.885,1.6592739997460464
11.886,1.6566792238099655
11.887,1.655336789097912
11.888,1.6546591116885494
11.889,1.653177033146562
11.89,1.6492000495720816
11.891,1.641816274240427
11.892,1.631489439873525
11.893,1.619222665692571
11.894,1.6045462294578212
11.895,1.5848935470823633
11.896,1.5577680230784199
11.897,1.5240111034407258
11.898,1.4854808902233099
11.899,1.4412872184268204
11.9,1.3919727068343748
11.901,1.342130323146173
11.902,1.2969828657809794
11.903,1.259023057597703
11.904,1.2281917680818024
11.905,1.2051806969483825
11.906,1.1904153027615128
11.907,1.1825552913116812
11.908,1.1790525901780091
11.909,1.1776896137256423
11.91,1.178123314821883
11.911,1.181569226659074
11.912,1.1899152474755423
11.913,1.2051373458685335
11.914,1.227773458879561
11.915,1.255269012710625
11.916,1.280171101854407
11.917,1.2953848327020991
11.918,1.2992076785636064
11.919,1.2963151081632405
11.92,1.29690100301833
11.921,1.3098454011308076
11.922,1.3367305186409233
11.923,1.3740659945996687
11.924,1.4155871045144035
11.925,1.4520355046870685
11.926,1.4774253811619602
11.927,1.4916200716722192
11.928,1.4975326196013075
11.929,1.4982431490714048
11.93,1.4973310220437128
11.931,1.4969911752470657
11.932,1.497040943667432
11.933,1.496850070847097
11.934,1.4959393675800179
11.935,1.4941740606865899
11.936,1.4922499273934093
11.937,1.4911889722380536
11.938,1.4909687734216823
11.939,1.4912327073860083
11.94,1.4922720241581193
11.941,1.4944939137171285
11.942,1.4982191937782063
11.943,1.5031056492404653
11.944,1.5063678633162922
11.945,1.501456222570569
11.946,1.4826584369077918
11.947,1.4507503391829997
11.948,1.4116370411277817
11.949,1.373079840354322
11.95,1.3415132777979095
11.951,1.321118368874008
11.952,1.3115465950420666
11.953,1.3089434161403004
11.954,1.3092921694277269
11.955,1.3085211405493475
11.956,1.3020748699101596
11.957,1.2866982740441957
11.958,1.2629793313586617
11.959,1.2342714835642783
11.96,1.2054010582818149
11.961,1.1826676218569216
11.962,1.1707559231550329
11.963,1.168343469835919
11.964,1.1696050460574443
11.965,1.167612059006513
11.966,1.1569784750683305
11.967,1.1367953335199048
11.968,1.1102910955872973
11.969,1.0814253346835065
11.97,1.0534388848615743
11.971,1.0280321948156221
11.972,1.0053700061498603
11.973,0.9871403669507288
11.974,0.9753131417022896
11.975,0.971209226743852
11.976,0.9747979646895777
11.977,0.9822924703984507
11.978,0.9876070506769704
11.979,0.9867083313071463
11.98,0.9783912322776032
11.981,0.9645678870103671
11.982,0.9512642713172165
11.983,0.9434821986068795
11.984,0.9412845178399091
11.985,0.9416810657293303
11.986,0.9406616149321304
11.987,0.9345569593308195
11.988,0.9228322385958436
11.989,0.9090689718593618
11.99,0.8985417727032009
11.991,0.8941624941080445
11.992,0.8949740376573241
11.993,0.8986953096586473
11.994,0.9034257529055465
11.995,0.9071565814659092
11.996,0.9086447689827021
11.997,0.9086805595464378
11.998,0.9084342524330152
11.999,0.9082636234050416
12.0,0.9080738534782935
12.001,0.9077154040338352
12.002,0.9070995838142171
12.003,0.9058341620500028
12.004,0.9024061104215523
12.005,0.895028580884624
12.006,0.883243316292254
12.007,0.8679997427276009
12.008,0.8513059752189944
12.009,0.8359011541670298
12.01,0.8243926811390947
12.011,0.8184157868700002
12.012,0.8189018184611929
12.013,0.8249041709590788
12.014,0.833478921348799
12.015,0.8414061099914449
12.016,0.8461076481198346
12.017,0.8460400542165969
12.018,0.8435425030729163
12.019,0.8430429568681803
12.02,0.8465969738069234
12.021,0.8540551826488967
12.022,0.8645082768014555
12.023,0.8785001460145099
12.024,0.8998041851236409
12.025,0.9323687045536224
12.026,0.978257216816451
12.027,1.0368065418583905
12.028,1.1032087345444728
12.029,1.1702154573757724
12.03,1.2314055242915447
12.031,1.2828595209568021
12.032,1.322272303931589
12.033,1.3501041326564542
12.034,1.368805122044051
12.035,1.3798750399938315
12.036,1.3848605114087942
12.037,1.3852599422398275
12.038,1.3830185318810406
12.039,1.38058749049898
12.04,1.3793942089487212
12.041,1.3795795700791913
12.042,1.3810502578417598
12.043,1.3833532420272034
12.044,1.3857825422542125
12.045,1.3882508014332082
12.046,1.39131701576146
12.047,1.3946218488958255
12.048,1.3967997616148347
12.049,1.3978257505985754
12.05,1.3978203979531891
12.051,1.395928432621132
12.052,1.3922764845658209
12.053,1.3888409460400986
12.054,1.3891605650182837
12.055,1.396727387348525
12.056,1.4122841979712315
12.057,1.4328085788236358
12.058,1.454343204645472
12.059,1.472911560661487
12.06,1.4843115577155939
12.061,1.48650835991809
12.062,1.4796475888099307
12.063,1.4642449992422826
12.064,1.4418605189038867
12.065,1.4165736129636157
12.066,1.396679149644448
12.067,1.3898673677081632
12.068,1.3975283388133648
12.069,1.4143631836357629
12.07,1.4296495804470621
12.071,1.4333141652459593
12.072,1.4215435230223394
12.073,1.3953332708207487
12.074,1.360145225213551
12.075,1.3256100321867692
12.076,1.2992952356741927
12.077,1.2830507320071014
12.078,1.2751313066796395
12.079,1.2729979722526745
12.08,1.2732181037008605
12.081,1.2734487841734112
12.082,1.2733976933919686
12.083,1.2735979144161318
12.084,1.2746252111760843
12.085,1.2763816393594274
12.086,1.2777261555400439
12.087,1.277948592091388
12.088,1.2781867594612097
12.089,1.2800573412978982
12.09,1.28417996655434
12.091,1.2898862657429935
12.092,1.2941590144019983
12.093,1.2929835076348435
12.094,1.2855534059109177
12.095,1.2760017362733453
12.096,1.2692638683483846
12.097,1.267869869194042
12.098,1.2713047020901138
12.099,1.2769211772634832
12.1,1.2820008919077681
12.101,1.2849072665354222
12.102,1.2855358269817136
12.103,1.284739645462187
12.104,1.2840608575195465
12.105,1.2857158729707354
12.106,1.2913629659424528
12.107,1.299777330740921
12.108,1.3082782087903608
12.109,1.314791083645531
12.11,1.3179214901309324
12.111,1.318014716586822
12.112,1.317784181268402
12.113,1.319768483379595
12.114,1.3244729058386318
12.115,1.3317855868994934
12.116,1.3413089431473577
12.117,1.3511262177580527
12.118,1.35923395730385
12.119,1.365845001495047
12.12,1.3726843203506178
12.121,1.3821429107699834
12.122,1.3963974499257477
12.123,1.417345978093421
12.124,1.4493012502161946
12.125,1.4999139654873332
12.126,1.582140082955493
12.127,1.7172242375754192
12.128,1.9336318801608778
12.129,2.262102871182837
12.13,2.728588498844881
12.131,3.3489937519967485
12.132,4.120872063320541
12.133,5.016818081512438
12.134,5.991203535525066
12.135,6.986304103612435
12.136,7.9427603305261885
12.137,8.800753521128911
12.138,9.505116038805427
12.139,10.023908892309194
12.14,10.35502753287477
12.141,10.522581987308946
12.142,10.571756259175553
12.143,10.565445357611875
12.144,10.571521776914906
12.145,10.64949428315025
12.146,10.851369005265244
12.147,11.223331806884918
12.148,11.80070025902281
12.149,12.616587331059876
12.15,13.717770760576297
12.151,15.161164896767064
12.152,16.989886676838626
12.153,19.22201120015158
12.154,21.85251706304568
12.155,24.824805417510618
12.156,28.007605860082982
12.157,31.22481794451423
12.158,34.29846869043078
12.159,37.08632978262507
12.16,39.50532339683456
12.161,41.54518890078276
12.162,43.26472176896961
12.163,44.75323620411826
12.164,46.099785031505995
12.165,47.380119241459504
12.166,48.64024782764273
12.167,49.88375533520003
12.168,51.0739795790103
12.169,52.152427821223526
12.17,53.060994331293976
12.171,53.75294756399189
12.172,54.209626139644435
12.173,54.45160334007218
12.174,54.52790938382101
12.175,54.50162698584933
12.176,54.43874886737453
12.177,54.402149604832815
12.178,54.44234328022169
12.179,54.59131323597257
12.18,54.862465041539785
12.181,55.25443984034802
12.182,55.75502979148793
12.183,56.34382976829603
12.184,56.99582582474415
12.185,57.686899478971014
12.186,58.3988158669233
12.187,59.117399018111996
12.188,59.82733568429515
12.189,60.51890763390096
12.19,61.196261915583776
12.191,61.86989836243175
12.192,62.547085602963335
12.193,63.236177262960226
12.194,63.95494484809869
12.195,64.72061326568732
12.196,65.53575696730584
12.197,66.39157134578956
12.198,67.27450845215029
12.199,68.15922733727295
12.2,69.00578846356545
12.201,69.77277430282298
12.202,70.43017687489771
12.203,70.96451798326468
12.204,71.37536141267475
12.205,71.67337399916885
12.206,71.87806265912185
12.207,72.01236934529832
12.208,72.09661418238056
12.209,72.14739163300526
12.21,72.1796361632793
12.211,72.20317175962926
12.212,72.22227853537636
12.213,72.23891600113969
12.214,72.25389523722542
12.215,72.26771259089129
12.216,72.28001913244246
12.217,72.28869604078149
12.218,72.29130216652047
12.219,72.2867191748678
12.22,72.27613034424003
12.221,72.26176701379954
12.222,72.24696641591612
12.223,72.23599517013295
12.224,72.23132688063473
12.225,72.23272067907355
12.226,72.23891066238468
12.227,72.24857610855267
12.228,72.25943678230858
12.229,72.26859681290551
12.23,72.27493983728668
12.231,72.27916880912669
12.232,72.28174519632631
12.233,72.28259246029307
12.234,72.28177770460096
12.235,72.2800128442822
12.236,72.27869460655539
12.237,72.27849537244042
12.238,72.2782467630019
12.239,72.27622230597981
12.24,72.27128827052142
12.241,72.26358740633836
12.242,72.25618207318747
12.243,72.25391825214213
12.244,72.26037968062296
12.245,72.2771145274451
12.246,72.30367478862152
12.247,72.33578360464492
12.248,72.36591848770149
12.249,72.38809201602781
12.25,72.40037679140454
12.251,72.40458189962764
12.252,72.40496156657782
12.253,72.40473600955993
12.254,72.4047579007475
12.255,72.40428994049833
12.256,72.40215283484204
12.257,72.39924660745207
12.258,72.39728759966357
12.259,72.39644771147131
12.26,72.39619327017043
12.261,72.39619750950447
12.262,72.3961919012767
12.263,72.3975790385994
12.264,72.40375329803723
12.265,72.41667168577962
12.266,72.43568443220875
12.267,72.45816929322649
12.268,72.4800431150822
12.269,72.49575135271658
12.27,72.50115218858014
12.271,72.49581019500641
12.272,72.48199130159553
12.273,72.46123548324664
12.274,72.43076691931866
12.275,72.38187709120889
12.276,72.29888225066003
12.277,72.15968535307135
12.278,71.93758955764713
12.279,71.60425708114599
12.28,71.1360543044251
12.281,70.51850634505271
12.282,69.75335849254255
12.283,68.86561394179387
12.284,67.89888559389728
12.285,66.91024798222895
12.286,65.95932281388053
12.287,65.10592298060226
12.288,64.40499991922395
12.289,63.88781921278111
12.29,63.55448363942701
12.291,63.37981181194025
12.292,63.32055631205213
12.293,63.3168725919106
12.294,63.30298925006566
12.295,63.22104767705935
12.296,63.019474869980215
12.297,62.650204119788796
12.298,62.07577925799195
12.299,61.26162857314494
12.3,60.16079467408089
12.301,58.71742869918053
12.302,56.89006214822005
12.303,54.662600381185435
12.304,52.04237071956374
12.305,49.08682280070223
12.306,45.92586597889765
12.307,42.7328704935749
12.308,39.68150582113578
12.309,36.909228679914065
12.31,34.49636195697407
12.311,32.454002457811136
12.312,30.726827606624045
12.313,29.23053270518374
12.314,27.881188484266342
12.315,26.60613984043362
12.316,25.36003512682395
12.317,24.13862880666349
12.318,22.97555868430448
12.319,21.923894348279248
12.32,21.03598834377161
12.321,20.354380114015054
12.322,19.89522110012688
12.323,19.63561717380877
12.324,19.52574880377215
12.325,19.50364968325901
12.326,19.50394863131665
12.327,19.465856317552987
12.328,19.344651280028828
12.329,19.115247256094626
12.33,18.7702499748722
12.331,18.316861382878088
12.332,17.77328484919182
12.333,17.162604360242163
12.334,16.50850723247708
12.335,15.832509082777934
12.336,15.148637372984055
12.337,14.465437655974853
12.338,13.791796232215399
12.339,13.130834496828196
12.34,12.474201413886824
12.341,11.811183254926435
12.342,11.136691955120382
12.343,10.445425650108715
12.344,9.721915313486484
12.345,8.949775449698437
12.346,8.126011394985033
12.347,7.259096507144848
12.348,6.363254295686489
12.349,5.465370746961308
12.35,4.608568878675339
12.351,3.8376132114558072
12.352,3.1826530159811597
12.353,2.654154730166228
12.354,2.248224658348828
12.355,1.950178084258095
12.356,1.7386718646787849
12.357,1.5924757488054402
12.358,1.4939591353407733
12.359,1.4295273030241586
12.36,1.3872197160811384
12.361,1.3580423606528784
12.362,1.337864023081116
12.363,1.325549952267123
12.364,1.320089765727028
12.365,1.3189787636498391
12.366,1.319565231481761
12.367,1.31905758095381
12.368,1.3158315401207916
12.369,1.3114098779084864
12.37,1.3078200176226875
12.371,1.3057718685294781
12.372,1.3054168416666296
12.373,1.3052429171537256
12.374,1.3020451501229235
12.375,1.2946292130808015
12.376,1.283796775623162
12.377,1.2704260716354214
12.378,1.256519496795349
12.379,1.245328652953328
12.38,1.2389593174760332
12.381,1.2375329614518422
12.382,1.2411963148714378
12.383,1.2517445287342428
12.384,1.2722529488829177
12.385,1.3056895411347078
12.386,1.3531850721421752
12.387,1.4142815375626778
12.388,1.487163284243969
12.389,1.566299038320334
12.39,1.643256919959697
12.391,1.7103861042611466
12.392,1.7623800381779484
12.393,1.7962886820807493
12.394,1.8113297114606295
12.395,1.8086833335783195
12.396,1.7912038425927748
12.397,1.7639860151465296
12.398,1.735062953781471
12.399,1.712512433785898
12.4,1.7023778779424923
12.401,1.7087995501653956
12.402,1.7335274800494014
12.403,1.775543006463562
12.404,1.830171114203411
12.405,1.8907687772472832
12.406,1.9525999225904642
12.407,2.0117693578858273
12.408,2.064148201664444
12.409,2.108461313780514
12.41,2.1453496538989736
12.411,2.174187331992824
12.412,2.1927415969458766
12.413,2.199383836079358
12.414,2.193431449939289
12.415,2.1753268509533092
12.416,2.1478989340855597
12.417,2.1163320777482975
12.418,2.086529346235896
12.419,2.063849054280314
12.42,2.0512430673970736
12.421,2.0485219504168026
12.422,2.0535746233326884
12.423,2.063309978924829
12.424,2.074880975184668
12.425,2.087095495962098
12.426,2.0992495645584275
12.427,2.1095922818431116
12.428,2.116886508188362
12.429,2.120713576715492
12.43,2.1206217670750416
12.431,2.116520381548873
12.432,2.1094949771812126
12.433,2.1013816773293343
12.434,2.093581013777982
12.435,2.086711525782285
12.436,2.0809378917453736
12.437,2.0763435489007778
12.438,2.072520685676336
12.439,2.068877053077521
12.44,2.0657330278009707
12.441,2.0637163021462612
12.442,2.062917624531299
12.443,2.0629077144629164
12.444,2.0628992163483515
12.445,2.0619824749472397
12.446,2.0597760765982143
12.447,2.0567262757990172
12.448,2.053747256737796
12.449,2.051996086745477
12.45,2.0516981394873706
12.451,2.052116836924822
12.452,2.0522508391901444
12.453,2.0509717715486033
12.454,2.047242786237346
12.455,2.0414048391972632
12.456,2.0350437268056543
12.457,2.028976088980275
12.458,2.0231505751901855
12.459,2.0180399656351202
12.46,2.0148116155318383
12.461,2.013533395896009
12.462,2.0133751910893047
12.463,2.0140656490073487
12.464,2.014950608598997
12.465,2.0144644464385384
12.466,2.011801541820843
12.467,2.0057767091846577
12.468,1.9937401063950204
12.469,1.9751453566353145
12.47,1.9541324480962823
